property_type,price_category,city_code,prefecture,city,district,nearest_station,station_minutes,price,layout,area_sqm,year_built,structure,usage,future_use,urban_planning,building_coverage_ratio,floor_area_ratio,transaction_period,renovation,transaction_note
中古マンション等,成約価格情報,13115,東京都,杉並区,高井戸東,高井戸,8.0,41000000,２ＬＤＫ,70,1974年,ＳＲＣ,,,近隣商業,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,高井戸東,浜田山,6.0,280000000,３ＬＤＫ＋Ｓ,160,2009年,ＲＣ,,,１中住専,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,高井戸東,高井戸,7.0,90000000,４ＬＤＫ,85,2013年,ＲＣ,,,２種住居,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,高井戸東,浜田山,5.0,140000000,２ＬＤＫ,85,2009年,ＲＣ,,,１中住専,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,高井戸東,高井戸,5.0,150000000,４ＬＤＫ,115,1998年,ＲＣ,,,１中住専,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,高井戸東,浜田山,10.0,95000000,３ＬＤＫ,75,2013年,ＲＣ,,,１低住専,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,高井戸東,高井戸,5.0,130000000,４ＬＤＫ,115,1998年,ＲＣ,,,１中住専,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,高井戸東,浜田山,6.0,360000000,４ＬＤＫ,175,2009年,ＲＣ,,,１中住専,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,西荻北,西荻窪,6.0,39000000,１ＬＤＫ,40,2021年,ＲＣ,,,１低住専,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,西荻北,西荻窪,3.0,29000000,１ＬＤＫ,40,1978年,ＲＣ,,,,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,西荻北,西荻窪,10.0,69000000,２ＬＤＫ,70,2001年,ＲＣ,,,,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,西荻北,西荻窪,6.0,35000000,２ＬＤＫ,55,1970年,ＳＲＣ,,,近隣商業,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,西荻北,西荻窪,5.0,7700000,１Ｒ,15,1984年,ＲＣ,,,,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,西荻北,西荻窪,3.0,53000000,２ＬＤＫ,55,2012年,ＲＣ,,,,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,西荻北,西荻窪,1.0,64000000,１Ｒ,55,2005年,ＳＲＣ,,,商業,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,西荻北,西荻窪,2.0,80000000,２ＬＤＫ,65,2002年,ＳＲＣ,,,,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,西荻北,西荻窪,5.0,28000000,１ＬＤＫ,35,1970年,,,,,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,西荻北,荻窪,12.0,14000000,１Ｒ,20,1993年,ＲＣ,,,,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,西荻北,西荻窪,1.0,54000000,１ＬＤＫ,50,2002年,,,,,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,西荻南,西荻窪,2.0,48000000,２ＬＤＫ,65,2003年,ＲＣ,,,,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,西荻南,西荻窪,3.0,55000000,１ＬＤＫ,50,2013年,ＲＣ,,,,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,西荻南,,,22000000,１Ｋ,20,,,,,,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,堀ノ内,方南町,9.0,35000000,２ＬＤＫ,50,1987年,ＲＣ,,,近隣商業,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,堀ノ内,方南町,9.0,69000000,３ＬＤＫ,75,2004年,ＲＣ,,,１種住居,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,堀ノ内,方南町,9.0,31000000,２ＤＫ,45,1994年,ＲＣ,,,近隣商業,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,堀ノ内,方南町,2.0,40000000,２ＬＤＫ,50,1987年,ＳＲＣ,,,商業,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,堀ノ内,方南町,4.0,38000000,３ＤＫ,60,1980年,ＳＲＣ,,,近隣商業,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,堀ノ内,新高円寺,9.0,9500000,１Ｒ,20,1991年,ＲＣ,,,１種住居,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,宮前,久我山,10.0,68000000,３ＬＤＫ,110,1991年,ＲＣ,,,１低住専,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,宮前,久我山,11.0,69000000,２ＬＤＫ,80,2003年,ＲＣ,,,１低住専,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,宮前,荻窪,16.0,67000000,２ＬＤＫ,85,2002年,ＲＣ,,,１低住専,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,梅里,新高円寺,5.0,68000000,２ＬＤＫ,65,2000年,ＳＲＣ,,,商業,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,梅里,新高円寺,2.0,7200000,１Ｒ,30,1974年,ＳＲＣ,,,商業,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,梅里,東高円寺,3.0,49000000,１ＤＫ＋Ｓ,45,2020年,ＲＣ,,,,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,梅里,南阿佐ケ谷,6.0,24000000,１ＬＤＫ,35,1973年,ＳＲＣ,,,商業,,,2024年第2四半期,改装済み,
中古マンション等,成約価格情報,13115,東京都,杉並区,梅里,,,14000000,１Ｒ,20,,,,,,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,久我山,久我山,2.0,23000000,１ＬＤＫ,40,1971年,ＳＲＣ,,,２中住専,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,久我山,久我山,8.0,68000000,３ＬＤＫ,75,2003年,ＲＣ,,,１中住専,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,久我山,久我山,10.0,13000000,１Ｒ,35,1976年,ＲＣ,,,１低住専,,,2024年第2四半期,改装済み,
中古マンション等,成約価格情報,13115,東京都,杉並区,久我山,久我山,8.0,75000000,３ＬＤＫ,75,2010年,ＲＣ,,,準工業,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,高円寺南,東高円寺,3.0,60000000,２ＬＤＫ,50,2018年,ＲＣ,,,近隣商業,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,高円寺南,東高円寺,3.0,40000000,１ＤＫ,35,2018年,ＲＣ,,,,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,高円寺南,中野(東京),8.0,73000000,２ＬＤＫ,65,2006年,ＲＣ,,,１低住専,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,高円寺南,高円寺,3.0,19000000,１ＤＫ,30,1971年,ＳＲＣ,,,商業,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,高円寺南,東高円寺,2.0,34000000,１Ｋ,30,2007年,ＲＣ,,,１中住専,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,高円寺南,高円寺,3.0,120000000,３ＬＤＫ,75,2013年,ＲＣ,,,商業,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,高円寺南,東高円寺,3.0,62000000,２ＬＤＫ,65,1996年,ＲＣ,,,近隣商業,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,高円寺南,中野(東京),9.0,52000000,２ＬＤＫ＋Ｓ,80,2000年,ＲＣ,,,１低住専,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,高円寺南,東高円寺,3.0,44000000,１ＬＤＫ,35,2018年,ＲＣ,,,,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,高円寺南,東高円寺,3.0,29000000,２Ｋ,35,1986年,ＲＣ,,,近隣商業,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,高円寺南,,,13000000,１Ｋ,20,,,,,,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,高円寺南,東高円寺,1.0,68000000,３ＬＤＫ,75,1972年,ＳＲＣ,,,,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,下井草,荻窪,,55000000,３ＬＤＫ,80,2002年,ＲＣ,,,近隣商業,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,下井草,井荻,3.0,53000000,２ＬＤＫ,65,2002年,ＲＣ,,,近隣商業,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,下高井戸,桜上水,6.0,9000000,１Ｋ,25,1974年,ＳＲＣ,,,近隣商業,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,下高井戸,桜上水,6.0,74000000,２ＬＤＫ,70,2011年,ＲＣ,,,１低住専,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,下高井戸,桜上水,6.0,78000000,２ＬＤＫ,80,2011年,ＲＣ,,,１低住専,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,下高井戸,桜上水,5.0,55000000,２ＬＤＫ,60,2003年,ＲＣ,,,,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,下高井戸,桜上水,7.0,19000000,１ＬＤＫ,30,1972年,ＳＲＣ,,,,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,高井戸西,高井戸,7.0,60000000,２ＬＤＫ,60,2010年,ＲＣ,,,１中住専,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,高井戸西,高井戸,8.0,59000000,３ＬＤＫ,65,2016年,ＲＣ,,,準住居,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,高井戸西,高井戸,8.0,77000000,３ＬＤＫ,75,2000年,ＲＣ,,,１中住専,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,高井戸西,高井戸,4.0,98000000,４ＬＤＫ,115,2003年,ＲＣ,,,近隣商業,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,高井戸東,浜田山,9.0,72000000,３ＬＤＫ,75,2013年,ＲＣ,,,１低住専,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,高井戸東,浜田山,10.0,97000000,３ＬＤＫ,75,2013年,ＲＣ,,,,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,高井戸東,高井戸,4.0,78000000,２ＬＤＫ＋Ｓ,80,1998年,ＲＣ,,,,,,2024年第2四半期,改装済み,
中古マンション等,成約価格情報,13115,東京都,杉並区,高井戸東,高井戸,3.0,30000000,２ＤＫ,50,1976年,ＲＣ,,,近隣商業,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,高井戸東,高井戸,8.0,62000000,２ＬＤＫ,55,2013年,ＲＣ,,,近隣商業,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,高井戸東,高井戸,13.0,39000000,２ＬＤＫ,60,1985年,ＲＣ,,,,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,高井戸東,高井戸,5.0,82000000,３ＬＤＫ,70,2017年,ＲＣ,,,近隣商業,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,高井戸東,浜田山,5.0,150000000,３ＬＤＫ,90,2009年,ＲＣ,,,１中住専,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,高井戸東,浜田山,6.0,160000000,３ＬＤＫ,95,2009年,ＲＣ,,,１中住専,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,高井戸東,浜田山,5.0,150000000,２ＬＤＫ＋Ｓ,90,2009年,ＲＣ,,,１中住専,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,西荻北,西荻窪,7.0,25000000,１Ｒ,25,2009年,ＲＣ,,,１中住専,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,西荻北,西荻窪,7.0,35000000,１ＬＤＫ,40,1972年,ＲＣ,,,,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,西荻北,西荻窪,7.0,31000000,１ＬＤＫ,40,1984年,ＲＣ,,,１種住居,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,西荻北,西荻窪,9.0,71000000,２ＬＤＫ,75,2009年,ＲＣ,,,１低住専,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,西荻北,西荻窪,6.0,39000000,２ＬＤＫ,55,1970年,ＳＲＣ,,,近隣商業,,,2024年第2四半期,改装済み,
中古マンション等,成約価格情報,13115,東京都,杉並区,西荻北,西荻窪,5.0,68000000,３ＬＤＫ,75,1971年,ＳＲＣ,,,,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,西荻北,西荻窪,7.0,33000000,２ＤＫ,40,1972年,ＲＣ,,,１中住専,,,2024年第2四半期,改装済み,
中古マンション等,成約価格情報,13115,東京都,杉並区,西荻南,西荻窪,7.0,36000000,３ＤＫ,55,1969年,ＳＲＣ,,,２中住専,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,堀ノ内,方南町,8.0,51000000,２ＬＤＫ＋Ｓ,90,1979年,ＲＣ,,,１種住居,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,堀ノ内,新高円寺,10.0,25000000,２ＬＤＫ,65,1980年,ＲＣ,,,１種住居,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,堀ノ内,東高円寺,11.0,45000000,３ＬＤＫ,75,1979年,ＲＣ,,,近隣商業,,,2024年第2四半期,改装済み,
中古マンション等,成約価格情報,13115,東京都,杉並区,堀ノ内,,,25000000,１Ｋ,25,,,,,,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,堀ノ内,,,25000000,１Ｋ,25,,,,,,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,宮前,久我山,13.0,33000000,１ＤＫ,40,2004年,ＲＣ,,,準住居,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,宮前,久我山,13.0,50000000,２ＬＤＫ,55,2004年,ＲＣ,,,準住居,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,宮前,久我山,10.0,7600000,１Ｒ,15,1984年,,,,,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,宮前,富士見ケ丘,11.0,65000000,３ＬＤＫ,80,2001年,ＲＣ,,,,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,宮前,久我山,13.0,17000000,２ＬＤＫ,45,1977年,ＲＣ,,,１低住専,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,宮前,西荻窪,14.0,83000000,３ＬＤＫ,70,2013年,ＲＣ,,,１低住専,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,梅里,新高円寺,2.0,18000000,１ＬＤＫ,35,1974年,ＳＲＣ,,,,,,2024年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,梅里,新高円寺,5.0,16000000,１ＬＤＫ,35,1971年,ＳＲＣ,,,商業,,,2024年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,梅里,新高円寺,3.0,33000000,１Ｋ,30,2020年,ＲＣ,,,１中住専,,,2024年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,梅里,高円寺,12.0,31000000,１ＬＤＫ,40,1982年,ＲＣ,,,,,,2024年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,梅里,,,15000000,１Ｋ,20,,,,,,,,2024年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,久我山,久我山,4.0,14000000,１ＬＤＫ,40,1968年,鉄骨造,,,１低住専,,,2024年第3四半期,改装済み,
中古マンション等,成約価格情報,13115,東京都,杉並区,久我山,富士見ケ丘,2.0,45000000,１ＬＤＫ,60,1977年,ＳＲＣ,,,１低住専,,,2024年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,久我山,久我山,8.0,72000000,３ＬＤＫ,75,2010年,ＲＣ,,,準工業,,,2024年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,久我山,久我山,8.0,110000000,４ＬＤＫ,125,2004年,ＲＣ,,,１低住専,,,2024年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,高円寺南,東高円寺,1.0,57000000,３ＬＤＫ,75,1974年,ＳＲＣ,,,近隣商業,,,2024年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,高円寺南,高円寺,3.0,22000000,１ＤＫ,30,1971年,ＳＲＣ,,,,,,2024年第3四半期,,
